1.000000000000000062e-09,4.350755172362755913e-02
3.162277660168379522e-09,4.364436395308819716e-02
1.000000000000000021e-08,4.407606080620118938e-02
3.162277660168379191e-08,4.543186099371253339e-02
9.999999999999999547e-08,4.962795503379899276e-02
3.162277660168379191e-07,6.204656326134785210e-02
9.999999999999999547e-07,9.441252120821669314e-02
3.162277660168379191e-06,1.566900363199884849e-01
1.000000000000000082e-05,2.278051756409618933e-01
3.162277660168379530e-05,2.733213634958548410e-01
1.000000000000000048e-04,2.926889617346632444e-01
3.162277660168379394e-04,2.993150958546324514e-01
1.000000000000000021e-03,3.008731466290348044e-01
3.162277660168379394e-03,2.994279039233929129e-01
1.000000000000000021e-02,2.928177486425970200e-01
3.162277660168379134e-02,2.712670174492761710e-01
1.000000000000000056e-01,2.029125850580944801e-01
3.162277660168379412e-01,-1.330797298429481357e-02
1.000000000000000000e+00,-6.970779275232716898e-01
