1.000000000000000000e+01,5.357141560904383567e-11,5.524024720725698659e-11,6.081553997866199760e-11,8.175015302508265577e-11,1.934232243285110476e-10,1.688882975191347122e-09,9.406952193665901627e-08,1.036124435143614198e-05,2.770650083143591882e-04,1.246400784233017440e-03,2.147009943035675227e-03,2.569295775793888417e-03,2.721514915062019611e-03
1.100000000000000000e+01,2.166351608784797518e-12,2.241017225660211793e-12,2.492160910204745736e-12,3.455526644650918231e-12,8.950541579352219323e-12,9.834719407489639385e-11,8.481008901519167983e-09,1.605281209682122439e-06,6.511817250558813808e-05,3.618125355234013242e-04,6.761640059599001483e-04,8.318641657808459496e-04,8.890804587847281901e-04
1.200000000000000000e+01,8.030575357369848910e-14,8.333779338377616142e-14,9.361461524172606584e-14,1.338918120318735146e-13,3.796625802622738951e-13,5.249711306791976169e-12,7.009023923247127631e-10,2.279826343085722827e-07,1.402924070025655115e-05,9.627664429831284685e-05,1.952007491793651120e-04,2.468892437740976154e-04,2.662458518966582741e-04
1.300000000000000000e+01,2.749699012660757893e-15,2.859979023367080960e-15,3.244931305739714690e-15,4.789615386909179822e-15,1.486269826916440798e-14,2.586658477408334066e-13,5.346942141103683118e-11,2.988754938048221153e-08,2.789998840838437253e-06,2.364809565673296315e-05,5.201741973067542112e-05,6.763785338860357440e-05,7.359740967122875089e-05
1.400000000000000000e+01,8.909315135152941464e-17,9.043957365572065627e-17,1.034441932538502920e-16,1.598054884637345567e-16,5.375137452578977083e-16,1.183046153824729531e-14,3.787643342796506238e-12,3.638263606125149307e-09,5.152158271007123038e-07,5.393699152418752778e-06,1.287156777558554904e-05,1.720650952458481755e-05,1.889111208748874116e-05
1.500000000000000000e+01,4.253544484646103201e-18,2.015670309297829024e-18,2.142162837279874981e-18,5.639153902205196429e-18,1.556057593452880927e-17,5.010195844087832445e-16,2.504229863235587974e-13,4.133660380253725152e-10,8.879962778436848164e-08,1.148190742496975570e-06,2.972698517836231534e-06,4.085380569821267917e-06,4.525736838616712556e-06
1.600000000000000000e+01,1.629030401298237277e-18,-5.765309540029474981e-19,-8.457133113210262939e-19,8.066057969595784106e-19,-2.017198440930460864e-18,1.613654920826002119e-17,1.552468066139466145e-14,4.402979681653899271e-11,1.434842960094566609e-08,2.291461893764104071e-07,6.436378297182671817e-07,9.093760984977872220e-07,1.016464804869711348e-06
1.700000000000000000e+01,1.464531761933501136e-18,-6.106633121592636584e-19,-8.751915365882418863e-19,6.269845582504254104e-19,-2.424858072008191198e-18,-3.082855061314728076e-18,9.082567840171006883e-16,4.413970901577109237e-12,2.182069895767081951e-09,4.304099468610381375e-08,1.311605769090772797e-07,1.905134373088078875e-07,2.148653849108200358e-07
1.800000000000000000e+01,1.379103724123634887e-18,-5.775837788549712843e-19,-8.273080002187468967e-19,5.875122383394996602e-19,-2.301671861886855217e-18,-3.595532483991339212e-18,5.249400929965332762e-17,4.179140777334154697e-13,3.134074790721843867e-10,7.635339922495604608e-09,2.524303044492327203e-08,3.769503115113865734e-08,4.289601831147259141e-08
1.900000000000000000e+01,1.304519295013525407e-18,-5.464076912820174255e-19,-7.826294511023621536e-19,5.556245857048299222e-19,-2.177231023963418521e-18,-3.423577990306457918e-18,5.063727286752473802e-18,3.748398351982648600e-14,4.264507946854513484e-11,1.283197079174631217e-09,4.602550565748656696e-09,7.065802667817559894e-09,8.113092225535867078e-09
2.000000000000000000e+01,1.237634483604765397e-18,-5.183916835115072123e-19,-7.424909924067824366e-19,5.271020277531059401e-19,-2.065202338394861616e-18,-3.246891791732849833e-18,2.458651069945917849e-18,3.192490279601962760e-15,5.512541576271408869e-12,2.048717052065566226e-10,7.972219616956833508e-10,1.258237159648620453e-09,1.457737919003106340e-09
2.100000000000000000e+01,1.177282748216637821e-18,-4.931110193048882497e-19,-7.062726980554531013e-19,5.013704107472374131e-19,-1.964143909311343456e-18,-3.086888521206390687e-18,2.218547721606924229e-18,2.575580066570814172e-16,6.786467240074267534e-13,3.115168077503576470e-11,1.315135970190148616e-10,2.133900712393793693e-10,2.494498234013197636e-10
2.200000000000000000e+01,1.122549628229710984e-18,-4.701840817949782490e-19,-6.734272981966123700e-19,4.780370172787626650e-19,-1.872526431207706794e-18,-2.941916743500691355e-18,2.106881166248847735e-18,1.849436667979364706e-17,7.974762448837904024e-14,4.521461105591655548e-12,2.070898289444915253e-11,3.454478624087559010e-11,4.074587319281970127e-11
2.300000000000000000e+01,1.072684574943978801e-18,-4.492964588830732336e-19,-6.435041243093665226e-19,4.567810964950176293e-19,-1.789084630270101962e-18,-2.809969836424930097e-18,2.010462745278355381e-18,-2.377467688809152920e-20,8.961123072435636637e-15,6.277392654037871344e-13,3.119193724582678384e-12,5.349159757996721776e-12,6.366185686574728502e-12
2.400000000000000000e+01,1.027065169106587544e-18,-4.301873900877134033e-19,-6.161294336648041390e-19,4.373367502593541471e-19,-1.712769711529187848e-18,-2.689366134982369047e-18,1.922709274233523410e-18,-1.337760726007418431e-18,9.625222995315017101e-16,8.353276542744431860e-14,4.502426990920352361e-13,7.937882308449091786e-13,9.532221949983919520e-13
2.500000000000000000e+01,9.851708583465164438e-19,-4.126387942951366538e-19,-5.909906694023666052e-19,4.194816443159584515e-19,-1.642705094880098616e-18,-2.578701366669054434e-18,1.842319810775411267e-18,-1.373824434867339539e-18,9.686579535308418384e-17,1.068225369138374062e-14,6.239521086909902332e-14,1.130813873879264323e-13,1.370242925294676528e-13
2.600000000000000000e+01,9.465629180736295258e-19,-3.964668738649566658e-19,-5.678244211291656875e-19,4.030284287401221737e-19,-1.578152430255265940e-18,-2.476794134928435955e-18,1.768395039526393249e-18,-1.323348932607356409e-18,7.063517874666974884e-18,1.324389485846864964e-15,8.318273766463974661e-15,1.548877484333910163e-14,1.894476162822273613e-14
2.700000000000000000e+01,9.108689680425808793e-19,-3.815156270719735304e-19,-5.464071227225104421e-19,3.878181116113057492e-19,-1.518485358769164403e-18,-2.382643352466982254e-18,1.700183628998249742e-18,-1.271149987133048445e-18,-1.796873062906488511e-18,1.686338295669098080e-16,1.071794894713694485e-15,2.041985807847587341e-15,2.527398130069721844e-15
2.800000000000000000e+01,8.777708791697569928e-19,-3.676517811534293192e-19,-5.265477875264446591e-19,3.737148850482600728e-19,-1.463169037290711619e-18,-2.295395069377897518e-18,1.637046822176960193e-18,-1.222574638887127610e-18,-2.550802168674443021e-18,3.080780375973738121e-17,1.369558494466799879e-16,2.586818810777905316e-16,3.301150947841131989e-16
2.900000000000000000e+01,8.469952343903463787e-19,-3.547607955517029059e-19,-5.080822782798574650e-19,3.606020450056535584e-19,-1.411744000472809312e-18,-2.214316371924522276e-18,1.578437816220157042e-18,-1.177562262779181060e-18,-2.530055303244580883e-18,1.456965792984796718e-17,2.055988941419363259e-17,3.075462928368382102e-17,4.645476597686135527e-17
3.000000000000000000e+01,8.183057352139289961e-19,-3.427436804277788483e-19,-4.908687461193068851e-19,3.483787440633215568e-19,-1.363813323970828895e-18,-2.138774652538151590e-18,1.523885755106191349e-18,-1.135753117596257601e-18,-2.443932221449138016e-18,1.235564442843828865e-17,6.433691338964796169e-18,2.670832880594865399e-18,1.092807297641336143e-17
3.100000000000000000e+01,7.914971058981163861e-19,-3.315144426823712179e-19,-4.747839693549453284e-19,3.369573852018099272e-19,-1.319032326404826499e-18,-2.068221003059757695e-18,1.472982968053685387e-18,-1.096817436249808067e-18,-2.357913273554375584e-18,1.172902153783596539e-17,4.647544995247618127e-18,-6.417743685257802408e-19,6.457272124426785704e-18
3.200000000000000000e+01,7.663901614076412207e-19,-3.209980195989606668e-19,-4.597203914006524304e-19,3.262615135585919399e-19,-1.277100242587193289e-18,-2.002176804285034684e-18,1.425374701328408182e-18,-1.060468268888461398e-18,-2.277278922989784170e-18,1.129996156859673688e-17,4.308944271600166193e-18,-9.904000992162745606e-19,5.753419184185581182e-18
3.300000000000000000e+01,7.428277877954162758e-19,-3.111285947821414184e-19,-4.455837068125472002e-19,3.162240985177764012e-19,-1.237753441115301166e-18,-1.940222815816461785e-18,1.380750791926317540e-18,-1.026455658704629317e-18,-2.201953347368455972e-18,1.091602180866650324e-17,4.142824703395396444e-18,-9.980129739516388198e-19,5.502426879028705581e-18
3.400000000000000000e+01,7.206716438653791997e-19,-3.018482163009921137e-19,-4.322908805874831384e-19,3.067861242984128133e-19,-1.200759861980453324e-18,-1.881990238340866377e-18,1.338838867248036685e-18,-9.945609098442634435e-19,-2.131462359941336590e-18,1.055890425082494971e-17,4.004050987459100110e-18,-9.694570962366937457e-19,5.314062793580264975e-18
3.500000000000000000e+01,6.997994374315162522e-19,-2.931056555753062833e-19,-4.197685125903821545e-19,2.978954262545268161e-19,-1.165914425472754191e-18,-1.827153344186357364e-18,1.299398753782391239e-18,-9.645918424454056191e-19,-2.065356541109243384e-18,1.022464047254112291e-17,3.875913860590254830e-18,-9.388525705760469264e-19,5.142892578631560006e-18
3.600000000000000000e+01,6.801026626335510853e-19,-2.848554594316891290e-19,-4.079514788985002267e-19,2.895057242986727628e-19,-1.133035220002045858e-18,-1.775423364024381930e-18,1.262217850981703254e-18,-9.363788852344442941e-19,-2.003238185418629019e-18,9.910973999217474110e-18,3.755919016516577362e-18,-9.097456233715011727e-19,4.982948123939697454e-18
3.700000000000000000e+01,6.614847097173599625e-19,-2.770571582100938935e-19,-3.967817968419105810e-19,2.815758155447776353e-19,-1.101960318825790676e-18,-1.726543386664090248e-18,1.227107281189869542e-18,-9.097718403338752024e-19,-1.944756196040037096e-18,9.616040042624830236e-18,3.643172731514213929e-18,-8.823561760624930623e-19,4.832739592998976667e-18
3.800000000000000000e+01,6.438592776311420924e-19,-2.696746007387528829e-19,-3.862076719016857812e-19,2.740688963766166338e-19,-1.072545107823216306e-18,-1.680284081219677954e-18,1.193898667729981899e-18,-8.846371890375892275e-19,-1.889599604702470947e-18,9.338203021484431279e-18,3.537021274794294764e-18,-8.565692483070087015e-19,4.691357470938748936e-18
3.900000000000000000e+01,6.271490342914017127e-19,-2.626753930723389395e-19,-3.761826933410731429e-19,2.669519903564745681e-19,-1.044660031051183775e-18,-1.636440090912845228e-18,1.162441424644143913e-18,-8.608558357217833817e-19,-1.837491997442281547e-18,9.076013872877592898e-18,3.436899282784890668e-18,-8.322510693535055838e-19,4.558038998558158096e-18
