1.000000000000000000e+01,9.406952193665901627e-08,1.036124435143614198e-05,2.770650083143591882e-04,1.246400784233017440e-03,2.147009943035675227e-03,2.569295775793888417e-03,2.721514915062019611e-03,2.771719272657584623e-03,2.787809013140201634e-03,2.792918632281857650e-03,2.794536602504052968e-03,2.795048466516648726e-03,2.795210353827334415e-03
1.100000000000000000e+01,8.481008901519167983e-09,1.605281209682122439e-06,6.511817250558813808e-05,3.618125355234013242e-04,6.761640059599001483e-04,8.318641657808459496e-04,8.890804587847281901e-04,9.080708324925608607e-04,9.141692628263259649e-04,9.161071829631904856e-04,9.167209534234535681e-04,9.169151394293942716e-04,9.169765559142520339e-04
1.200000000000000000e+01,7.009023923247127631e-10,2.279826343085722827e-07,1.402924070025655115e-05,9.627664429831284685e-05,1.952007491793651120e-04,2.468892437740976154e-04,2.662458518966582741e-04,2.727103683304519773e-04,2.747904599613027864e-04,2.754518746906167194e-04,2.756613971531147187e-04,2.757276904989548597e-04,2.757486579497022924e-04
1.300000000000000000e+01,5.346942141103683118e-11,2.988754938048221153e-08,2.789998840838437253e-06,2.364809565673296315e-05,5.201741973067542112e-05,6.763785338860357440e-05,7.359740967122875089e-05,7.559994288529033133e-05,7.624556392977193807e-05,7.645098237237656243e-05,7.651606750035519673e-05,7.653666185530695674e-05,7.654317562576882649e-05
1.400000000000000000e+01,3.787643342796506238e-12,3.638263606125149307e-09,5.152158271007123038e-07,5.393699152418752778e-06,1.287156777558554904e-05,1.720650952458481755e-05,1.889111208748874116e-05,1.946061682064338007e-05,1.964458359009835228e-05,1.970315277642911567e-05,1.972171356401036606e-05,1.972758696545424075e-05,1.972944469475580842e-05
1.500000000000000000e+01,2.504229863235587974e-13,4.133660380253725152e-10,8.879962778436848164e-08,1.148190742496975570e-06,2.972698517836231534e-06,4.085380569821267917e-06,4.525736838616712556e-06,4.675504853748576471e-06,4.723977827723685612e-06,4.739419553109247752e-06,4.744314042345654189e-06,4.745862956520606398e-06,4.746352880306897142e-06
1.600000000000000000e+01,1.552468066139466145e-14,4.402979681653899271e-11,1.434842960094566609e-08,2.291461893764104071e-07,6.436378297182671817e-07,9.093760984977872220e-07,1.016464804869711348e-06,1.053105059506316229e-06,1.064986616467838230e-06,1.068773958831471912e-06,1.069974646498952868e-06,1.070354640385907307e-06,1.070474835309872649e-06
1.700000000000000000e+01,9.082567840171006883e-16,4.413970901577109237e-12,2.182069895767081951e-09,4.304099468610381375e-08,1.311605769090772797e-07,1.905134373088078875e-07,2.148653849108200358e-07,2.232471624949291523e-07,2.259703773829352531e-07,2.268389520653250289e-07,2.271143662082878458e-07,2.272015346671144694e-07,2.272291072234383914e-07
1.800000000000000000e+01,5.249400929965332762e-17,4.179140777334154697e-13,3.134074790721843867e-10,7.635339922495604608e-09,2.524303044492327203e-08,3.769503115113865734e-08,4.289601831147259141e-08,4.469681858994189227e-08,4.528301009810538001e-08,4.547009038392339263e-08,4.552942256428017986e-08,4.554820233596709211e-08,4.555414273130896119e-08
1.900000000000000000e+01,5.063727286752473802e-18,3.748398351982648600e-14,4.264507946854513484e-11,1.283197079174631217e-09,4.602550565748656696e-09,7.065802667817559894e-09,8.113092225535867078e-09,8.477858829664547535e-09,8.596822686088733429e-09,8.634812415192605272e-09,8.646863076722569099e-09,8.650677593273038675e-09,8.651884207225548179e-09
2.000000000000000000e+01,2.458651069945917849e-18,3.192490279601962760e-15,5.512541576271408869e-12,2.048717052065566226e-10,7.972219616956833508e-10,1.258237159648620453e-09,1.457737919003106340e-09,1.527634128580964029e-09,1.550473172138793740e-09,1.557770965057941878e-09,1.560086308630230305e-09,1.560819271069297462e-09,1.561051115380473515e-09
2.100000000000000000e+01,2.218547721606924229e-18,2.575580066570814172e-16,6.786467240074267534e-13,3.115168077503576470e-11,1.315135970190148616e-10,2.133900712393793693e-10,2.494498234013197636e-10,2.621580597683037061e-10,2.663184440044976114e-10,2.676486254294840929e-10,2.680707083883426922e-10,2.682043525389632738e-10,2.682466150814729947e-10
2.200000000000000000e+01,2.106881166248847735e-18,1.849436667979364706e-17,7.974762448837904024e-14,4.521461105591655548e-12,2.070898289444915253e-11,3.454478624087559010e-11,4.074587319281970127e-11,4.294411196580413175e-11,4.366513964345858471e-11,4.389581588822488033e-11,4.396900781701573226e-11,4.399220152490667558e-11,4.399952533652916558e-11
2.300000000000000000e+01,2.010462745278355381e-18,-2.377467688809152920e-20,8.961123072435636637e-15,6.277392654037871344e-13,3.119193724582678384e-12,5.349159757996721776e-12,6.366185686574728502e-12,6.728813515916723935e-12,6.847993571737490843e-12,6.886151659234927732e-12,6.898243596250947617e-12,6.902092436396376192e-12,6.903297345208814355e-12
2.400000000000000000e+01,1.922709274233523410e-18,-1.337760726007418431e-18,9.625222995315017101e-16,8.353276542744431860e-14,4.502426990920352361e-13,7.937882308449091786e-13,9.532221949983919520e-13,1.010386265836482642e-12,1.029221068440130935e-12,1.035261059638180234e-12,1.037158503212730662e-12,1.037778638823682111e-12,1.037962784819515112e-12
2.500000000000000000e+01,1.842319810775411267e-18,-1.373824434867339539e-18,9.686579535308418384e-17,1.068225369138374062e-14,6.239521086909902332e-14,1.130813873879264323e-13,1.370242925294676528e-13,1.456433662828940133e-13,1.485001273624931798e-13,1.494225515904125163e-13,1.496961310295704744e-13,1.498011819274824071e-13,1.498229513760464512e-13
2.600000000000000000e+01,1.768395039526393249e-18,-1.323348932607356409e-18,7.063517874666974884e-18,1.324389485846864964e-15,8.318273766463974661e-15,1.548877484333910163e-14,1.894476162822273613e-14,2.018099371759238380e-14,2.060263761495838707e-14,2.074439360316932084e-14,2.077094150456304636e-14,2.079693378546889517e-14,2.079421265213920089e-14
2.700000000000000000e+01,1.700183628998249742e-18,-1.271149987133048445e-18,-1.796873062906488511e-18,1.686338295669098080e-16,1.071794894713694485e-15,2.041985807847587341e-15,2.527398130069721844e-15,2.687479529973456925e-15,2.753020790248289010e-15,2.780307431801718943e-15,2.771299123460633837e-15,2.785268804527153040e-15,2.779219021623998763e-15
2.800000000000000000e+01,1.637046822176960193e-18,-1.222574638887127610e-18,-2.550802168674443021e-18,3.080780375973738121e-17,1.369558494466799879e-16,2.586818810777905316e-16,3.301150947841131989e-16,3.399449856122631973e-16,3.552317932212590050e-16,3.661344383840287251e-16,3.526558622645816707e-16,3.645107217018693370e-16,3.582269781559398218e-16
2.900000000000000000e+01,1.578437816220157042e-18,-1.177562262779181060e-18,-2.530055303244580883e-18,1.456965792984796718e-17,2.055988941419363259e-17,3.075462928368382102e-17,4.645476597686135527e-17,3.649538358572754404e-17,4.474011598313721643e-17,5.314289954015803406e-17,3.954565344779510601e-17,5.071994781847606961e-17,4.462104286047104618e-17
3.000000000000000000e+01,1.523885755106191349e-18,-1.135753117596257601e-18,-2.443932221449138016e-18,1.235564442843828865e-17,6.433691338964796169e-18,2.670832880594865399e-18,1.092807297641336143e-17,-1.173727291843104441e-18,5.916457835328684685e-18,1.372779303371668758e-17,5.661036864716363657e-19,1.128498064896574536e-17,5.411263990261070414e-18
3.100000000000000000e+01,1.472982968053685387e-18,-1.096817436249808067e-18,-2.357913273554375584e-18,1.172902153783596539e-17,4.647544995247618127e-18,-6.417743685257802408e-19,6.457272124426785704e-18,-5.514985112673604686e-18,1.208178403604643402e-18,8.697401598151672808e-18,-3.989433383926637733e-18,6.330530575546779984e-18,6.724602809337429186e-19
3.200000000000000000e+01,1.425374701328408182e-18,-1.060468268888461398e-18,-2.277278922989784170e-18,1.129996156859673688e-17,4.308944271600166193e-18,-9.904000992162745606e-19,5.753419184185581182e-18,-5.831551658903775462e-18,6.396990651473733141e-19,7.858412669275926016e-18,-4.378463687578306150e-18,5.574002405434892319e-18,1.170597855197717381e-19
3.300000000000000000e+01,1.380750791926317540e-18,-1.026455658704629317e-18,-2.201953347368455972e-18,1.091602180866650324e-17,4.142824703395396444e-18,-9.980129739516388198e-19,5.502426879028705581e-18,-5.689409155820588637e-18,5.581762798582043061e-19,7.528546504674693491e-18,-4.288322190831905400e-18,5.322366932246566692e-18,5.277895854927337554e-20
3.400000000000000000e+01,1.338838867248036685e-18,-9.945609098442634435e-19,-2.131462359941336590e-18,1.055890425082494971e-17,4.004050987459100110e-18,-9.694570962366937457e-19,5.314062793580264975e-18,-5.507007236879013665e-18,5.331105200936677193e-19,7.272112903634612854e-18,-4.152628285326284721e-18,5.139119708306972304e-18,4.440420826484955285e-20
3.500000000000000000e+01,1.299398753782391239e-18,-9.645918424454056191e-19,-2.065356541109243384e-18,1.022464047254112291e-17,3.875913860590254830e-18,-9.388525705760469264e-19,5.142892578631560006e-18,-5.330882921467714843e-18,5.152955250500828002e-19,7.037902746330576456e-18,-4.019991936049719838e-18,4.973394676579925839e-18,4.227206053776369095e-20
3.600000000000000000e+01,1.262217850981703254e-18,-9.363788852344442941e-19,-2.003238185418629019e-18,9.910973999217474110e-18,3.755919016516577362e-18,-9.097456233715011727e-19,4.982948123939697454e-18,-5.165171716836209341e-18,4.991967552585178640e-19,6.818931619976525420e-18,-3.895030745683976057e-18,4.818632970824898463e-18,4.088411365832305258e-20
3.700000000000000000e+01,1.227107281189869542e-18,-9.097718403338752024e-19,-1.944756196040037096e-18,9.616040042624830236e-18,3.643172731514213929e-18,-8.823561760624930623e-19,4.832739592998976667e-18,-5.009432117419481585e-18,4.841355019156659817e-19,6.613282830629232414e-18,-3.777572738193592268e-18,4.673305997487201229e-18,3.964377225372670089e-20
3.800000000000000000e+01,1.193898667729981899e-18,-8.846371890375892275e-19,-1.889599604702470947e-18,9.338203021484431279e-18,3.537021274794294764e-18,-8.565692483070087015e-19,4.691357470938748936e-18,-4.862835019993382951e-18,4.699654305699890904e-19,6.419722623860624991e-18,-3.667009226351699122e-18,4.536523751291685056e-18,3.848272898270569391e-20
3.900000000000000000e+01,1.162441424644143913e-18,-8.608558357217833817e-19,-1.837491997442281547e-18,9.076013872877592898e-18,3.436899282784890668e-18,-8.322510693535055838e-19,4.558038998558158096e-18,-4.724600541345246231e-18,4.566044543834856413e-19,6.237206966879319632e-18,-3.562753546028120600e-18,4.407546596131277344e-18,3.738856366696249947e-20
