1.000000000000000062e-09,1.146740404588309512e-03
3.162277660168379522e-09,1.160247151391509239e-03
1.000000000000000021e-08,1.203609466073265501e-03
3.162277660168379191e-08,1.347296989504617997e-03
9.999999999999999547e-08,1.869040707205243783e-03
3.162277660168379191e-07,4.227027163351255654e-03
9.999999999999999547e-07,1.848683517245387417e-02
3.162277660168379191e-06,9.382811028141896381e-02
1.000000000000000082e-05,2.608044906106942173e-01
3.162277660168379530e-05,3.959300355369880231e-01
1.000000000000000048e-04,4.555437468269081247e-01
3.162277660168379394e-04,4.762657800420605492e-01
1.000000000000000021e-03,4.824189518910592112e-01
3.162277660168379394e-03,4.824404958772333107e-01
1.000000000000000021e-02,4.762955436927857056e-01
3.162277660168379134e-02,4.548920589444122586e-01
1.000000000000000056e-01,3.865842035941380317e-01
3.162277660168379412e-01,1.703783758678610871e-01
1.000000000000000000e+00,-5.133869203999117392e-01
