0.000000000000000000e+00,4.649405968986298002e-03
1.000000000000000000e+00,2.497203299512073052e-02
2.000000000000000000e+00,6.706259208908803282e-02
3.000000000000000000e+00,1.200647475941360870e-01
4.000000000000000000e+00,1.612174145724961372e-01
5.000000000000000000e+00,1.731802567014898708e-01
6.000000000000000000e+00,1.550256496313937304e-01
7.000000000000000000e+00,1.189493165827020388e-01
8.000000000000000000e+00,7.985983258571872911e-02
9.000000000000000000e+00,4.765871376587421659e-02
1.000000000000000000e+01,2.559757054138055155e-02
1.100000000000000000e+01,1.249863238479384520e-02
1.200000000000000000e+01,5.594196018246148580e-03
1.300000000000000000e+01,2.311270407125777353e-03
1.400000000000000000e+01,8.867049937191824474e-04
1.500000000000000000e+01,3.175004363682389259e-04
1.600000000000000000e+01,1.065812415854906412e-04
1.700000000000000000e+01,3.367350201531761595e-05
1.800000000000000000e+01,1.004782843940904841e-05
1.900000000000000000e+01,2.840370813999783746e-06
2.000000000000000000e+01,7.627838282851245459e-07
2.100000000000000000e+01,1.950916193335586946e-07
2.200000000000000000e+01,4.762909877370832985e-08
2.300000000000000000e+01,1.112246273067395206e-08
2.400000000000000000e+01,2.489121800999405342e-09
2.500000000000000000e+01,5.347645017800559818e-10
2.600000000000000000e+01,1.104703299995759446e-10
2.700000000000000000e+01,2.197547676505111925e-11
2.800000000000000000e+01,4.215379153071630264e-12
2.900000000000000000e+01,7.807190039904245484e-13
3.000000000000000000e+01,1.397745710637376240e-13
3.100000000000000000e+01,2.421659501259840291e-14
3.200000000000000000e+01,4.064085260555310946e-15
3.300000000000000000e+01,6.609478704381600798e-16
3.400000000000000000e+01,1.039110287533433611e-16
3.500000000000000000e+01,1.546060830706016453e-17
3.600000000000000000e+01,1.834796766253683255e-18
3.700000000000000000e+01,-1.927504245512977270e-19
3.800000000000000000e+01,-4.742566773210280740e-19
3.900000000000000000e+01,-5.008648275428202900e-19
4.000000000000000000e+01,-4.919160267462423694e-19
4.100000000000000000e+01,-4.787457785179440968e-19
4.200000000000000000e+01,-4.656628406594980065e-19
4.300000000000000000e+01,-4.531993172451050147e-19
4.400000000000000000e+01,-4.413779286399062411e-19
4.500000000000000000e+01,-4.301585776664113853e-19
4.600000000000000000e+01,-4.194973192057162891e-19
4.700000000000000000e+01,-4.093535084180959562e-19
4.800000000000000000e+01,-3.996902568223788194e-19
4.900000000000000000e+01,-3.904740989860850062e-19
5.000000000000000000e+01,-3.816746144163062356e-19
5.100000000000000000e+01,-3.732640892160210541e-19
5.200000000000000000e+01,-3.652172208873889737e-19
5.300000000000000000e+01,-3.575108609260505641e-19
5.400000000000000000e+01,-3.501237897748777221e-19
