1.000000000000000062e-09,0.000000000000000000e+00
3.162277660168379522e-09,0.000000000000000000e+00
1.000000000000000021e-08,0.000000000000000000e+00
3.162277660168379191e-08,0.000000000000000000e+00
9.999999999999999547e-08,0.000000000000000000e+00
3.162277660168379191e-07,0.000000000000000000e+00
9.999999999999999547e-07,0.000000000000000000e+00
3.162277660168379191e-06,1.000000000000000000e+00
1.000000000000000082e-05,2.000000000000000000e+00
3.162277660168379530e-05,3.000000000000000000e+00
1.000000000000000048e-04,3.000000000000000000e+00
3.162277660168379394e-04,3.000000000000000000e+00
1.000000000000000021e-03,3.000000000000000000e+00
3.162277660168379394e-03,3.000000000000000000e+00
1.000000000000000021e-02,3.000000000000000000e+00
3.162277660168379134e-02,3.000000000000000000e+00
1.000000000000000056e-01,3.000000000000000000e+00
3.162277660168379412e-01,3.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00
